sender_upi_id,sender_bank,sender_account_age_days,total_txn_24h,unique_receivers_24h,total_amount_sent_24h,avg_txn_amount,rapid_txn_flag,repeated_amount_flag,night_activity_flag,cross_bank_flag,is_suspicious_sender
S1804@upi,ICICI,55,2,2,9104.846797439037,4930.149547606495,0,0,1,1,0
S1805@upi,YBL,106,1,2,2978.1846099234535,3347.0614328153006,0,0,1,1,0
S1806@upi,ICICI,156,26,10,39313.95332891068,2747.8092453142326,1,1,0,0,1
S1807@upi,AXIS,345,4,1,11788.044452128615,2067.1082883452063,0,0,0,1,0
S1808@upi,YBL,202,2,2,5699.080773000073,4024.5524674459234,0,0,0,1,0
S1809@upi,AXIS,36,23,19,95543.96906931748,4836.599209197403,1,1,0,1,1
S1810@upi,SBI,183,4,2,4145.654499474094,4280.434455246996,0,0,0,1,0
S1811@upi,AXIS,295,3,2,12354.968110709504,3628.4787798989873,0,0,0,1,0
S1812@upi,AXIS,150,4,1,15997.904980297024,2312.7412480806797,0,0,1,1,0
S1813@upi,HDFC,241,5,2,17711.88823860887,3212.441263848088,0,0,0,0,0
S1814@upi,HDFC,224,4,1,19625.813113229044,1475.3508694396692,0,0,0,0,0
S1815@upi,SBI,202,25,15,100110.17523966906,3326.9340125883646,1,1,0,0,1
S1816@upi,YBL,23,5,1,6136.036345129619,3084.792459029147,0,0,0,0,0
S1817@upi,HDFC,225,4,1,9175.463617341877,1170.3235011064194,0,0,0,0,0
S1818@upi,YBL,162,30,9,36160.57540598384,4881.4841953712985,1,1,0,0,1
S1819@upi,AXIS,222,1,2,2563.646258654625,1786.0733935070066,0,0,0,1,0
S1820@upi,SBI,324,34,14,64990.54614414578,2931.270344193673,1,1,1,0,1
S1821@upi,YBL,144,1,2,2596.352132281191,2784.359937572183,0,0,0,1,0
S1822@upi,ICICI,257,1,2,1661.0311212939237,1172.1206661117699,0,0,0,0,0
S1823@upi,ICICI,171,1,1,2015.357391203247,2637.529192304024,0,0,1,1,0
S1824@upi,AXIS,278,3,2,12816.035639574176,4274.971651524778,0,0,0,0,0
S1825@upi,YBL,344,2,2,8561.811868251978,2536.0285775765597,0,0,0,0,0
S1826@upi,YBL,359,4,1,15539.45102716749,4097.004167770037,0,0,0,1,0
S1827@upi,ICICI,201,3,2,5943.354733743168,4986.021686585049,0,0,0,0,0
S1828@upi,AXIS,208,25,11,48849.884891970556,3083.541780371106,1,1,1,1,1
S1829@upi,YBL,201,36,17,147308.27426052064,4713.9469934734925,1,1,1,0,1
S1830@upi,AXIS,50,5,1,14944.573147620697,1564.7085977651927,0,0,0,0,0
S1831@upi,HDFC,327,1,2,1920.2709971625568,4461.466720736462,0,0,1,0,0
S1832@upi,HDFC,362,3,1,6787.322107632828,2686.8449010019176,0,0,0,1,0
S1833@upi,YBL,361,3,2,7542.356071638013,2354.174073254734,0,0,0,0,0
S1834@upi,HDFC,33,32,14,35627.903891310336,1409.4524223187723,1,1,1,0,1
S1835@upi,AXIS,275,4,1,17176.990126356537,3938.4328502702992,0,0,0,0,0
S1836@upi,SBI,11,3,1,12853.144042342377,1387.2690957914301,0,0,1,0,0
S1837@upi,HDFC,223,2,1,5153.3707635457995,2400.4575287794714,0,0,0,0,0
S1838@upi,YBL,316,2,1,6947.967650775222,3950.1909248796496,0,0,1,0,0
S1839@upi,ICICI,76,1,2,2750.96612699841,1784.7700858879225,0,0,1,0,0
S1840@upi,ICICI,348,1,2,2130.464574450689,2850.9192023852884,0,0,1,0,0
S1841@upi,AXIS,297,2,2,5838.139912604878,2586.1142950347003,0,0,0,1,0
S1842@upi,YBL,122,35,18,147460.32813339843,1415.0317215351063,1,1,0,1,1
S1843@upi,YBL,325,4,1,6510.743345864203,3065.411071979821,0,0,0,1,0
S1844@upi,SBI,263,30,11,42420.06160135558,4482.600855703908,1,1,0,1,1
S1845@upi,YBL,149,2,2,3726.3422153599868,3854.1309925142823,0,0,0,0,0
S1846@upi,ICICI,318,29,12,118193.67463769423,1970.5625274091872,1,1,0,1,1
S1847@upi,ICICI,168,5,1,8108.558530203827,3610.540847353436,0,0,0,0,0
S1848@upi,ICICI,78,35,18,50803.738081481366,1432.0535726528103,1,1,0,0,1
S1849@upi,ICICI,324,1,1,4984.825517280548,3955.446655650983,0,0,1,0,0
S1850@upi,AXIS,113,30,19,117863.11721267548,3379.3756933159057,1,1,1,1,1
S1851@upi,SBI,130,1,1,3540.5717811827244,2102.269714702242,0,0,0,0,0
S1852@upi,YBL,149,2,2,4255.2112058896955,1480.3172628988852,0,0,0,1,0
S1853@upi,YBL,148,28,14,54132.36117833575,4154.181355822202,1,1,0,1,1
S1854@upi,AXIS,266,3,2,5739.211480292825,2661.574383860726,0,0,0,1,0
S1855@upi,ICICI,322,3,1,14393.918872681297,2432.929742147521,0,0,0,1,0
S1856@upi,ICICI,235,20,13,95729.51135797336,2459.2735955406943,1,1,0,0,1
S1857@upi,HDFC,161,1,1,1463.6442975887314,4181.083774130964,0,0,0,1,0
S1858@upi,YBL,356,1,1,3829.5261841059446,1426.7805732311922,0,0,0,1,0
S1859@upi,SBI,210,30,8,145537.71148787634,3489.274821677796,1,1,1,0,1
S1860@upi,SBI,213,31,18,58648.23748596709,1271.03674228163,1,1,1,0,1
S1861@upi,HDFC,51,1,1,3008.344620724438,4995.165488757015,0,0,0,1,0
S1862@upi,AXIS,57,24,11,109937.32445229069,1577.4593321443633,1,1,1,1,1
S1863@upi,ICICI,174,30,12,101275.8812667432,1819.2919056820372,1,1,0,0,1
S1864@upi,SBI,336,15,12,72196.6151560568,2271.712527890719,1,1,1,0,1
S1865@upi,HDFC,138,3,2,12116.949557847478,2546.3955046787523,0,0,0,1,0
S1866@upi,HDFC,40,2,1,6862.354583803575,4346.329873193535,0,0,0,1,0
S1867@upi,AXIS,347,3,2,8463.782778356026,4048.6376951204925,0,0,1,1,0
S1868@upi,HDFC,7,5,1,9977.886681001828,2229.323319072819,0,0,0,1,0
S1869@upi,YBL,34,29,11,105057.63738436616,2590.90186199691,1,1,1,0,1
S1870@upi,HDFC,146,15,18,27701.530077848987,4520.78731691666,1,1,1,1,1
S1871@upi,HDFC,228,2,1,2313.7253844826755,4615.628040939119,0,0,1,1,0
S1872@upi,YBL,352,28,16,56450.41748167641,2228.1815143353915,1,1,0,0,1
S1873@upi,SBI,46,35,11,43263.315887159464,4107.185397569967,1,1,0,0,1
S1874@upi,SBI,315,38,12,101533.13330689585,1845.4384569161998,1,1,0,0,1
S1875@upi,AXIS,47,1,1,4304.020039927402,4956.496323325833,0,0,0,1,0
S1876@upi,SBI,46,5,1,22909.655106378395,3783.7893364018314,0,0,0,1,0
S1877@upi,SBI,73,2,2,8306.394578275012,4322.983942023539,0,0,0,0,0
S1878@upi,HDFC,162,2,2,8400.387145469627,3266.236413484163,0,0,0,1,0
S1879@upi,SBI,266,1,2,4551.260845140068,1367.1082599040615,0,0,0,1,0
S1880@upi,AXIS,111,1,2,2768.322791875509,1625.2993612571227,0,0,0,1,0
S1881@upi,YBL,211,3,1,3636.002303009878,1762.8883311082109,0,0,0,1,0
S1882@upi,HDFC,329,1,2,4145.429864359042,1743.1672026613674,0,0,0,1,0
S1883@upi,HDFC,46,4,1,16118.086975511515,3705.1126591452894,0,0,0,1,0
S1884@upi,HDFC,69,3,1,9976.958953327892,2588.3734301838604,0,0,1,1,0
S1885@upi,SBI,142,1,1,1258.9452640031423,4899.83250342426,0,0,0,0,0
S1886@upi,HDFC,24,39,9,140667.88468441257,1803.7565197933075,1,1,0,0,1
S1887@upi,HDFC,68,1,2,4757.01987288654,4771.261625425173,0,0,0,1,0
S1888@upi,SBI,27,2,2,4961.842566284586,4979.314048571408,0,0,0,0,0
S1889@upi,AXIS,190,5,1,7058.078741416256,1564.400946873616,0,0,0,0,0
S1890@upi,SBI,28,21,16,26624.56869797539,4828.0217044423825,1,1,0,1,1
S1891@upi,AXIS,265,2,2,6746.262016615879,1030.5065724210701,0,0,0,0,0
S1892@upi,HDFC,129,34,18,108296.8384556783,2525.9635546678796,1,1,0,1,1
S1893@upi,HDFC,8,19,16,42686.10633611378,4913.134749790925,1,1,0,0,1
S1894@upi,AXIS,359,4,2,7220.590599892237,3070.0940965760897,0,0,0,0,0
S1895@upi,AXIS,37,1,2,2414.655491947249,1968.7547120311833,0,0,1,1,0
S1896@upi,YBL,258,5,2,23159.658184380332,3031.999598380674,0,0,0,1,0
S1897@upi,YBL,182,3,1,13595.379873976732,1182.6920195237478,0,0,0,0,0
S1898@upi,HDFC,42,5,2,8421.378061582702,4214.824816893241,0,0,1,1,0
S1899@upi,HDFC,11,15,9,46507.212796803404,4985.153917873225,1,1,1,0,1
S1900@upi,HDFC,191,28,14,129287.42713856805,3168.503256409472,1,1,1,0,1
S1901@upi,AXIS,200,3,2,9612.665889237323,2091.743189284941,0,0,1,1,0
S1902@upi,ICICI,21,3,1,12460.982413366379,4557.161825858092,0,0,0,0,0
S1903@upi,YBL,213,2,1,3975.195124170546,4357.005310020807,0,0,1,0,0
S1904@upi,SBI,160,2,1,4223.918866429321,4323.05336991409,0,0,0,1,0
S1905@upi,ICICI,69,1,2,2363.446947014506,2097.44694588971,0,0,1,0,0
S1906@upi,ICICI,248,2,2,3331.5069035116658,4191.861050937927,0,0,0,1,0
S1907@upi,YBL,237,1,1,1686.9853896849286,2400.412106375598,0,0,0,0,0
S1908@upi,AXIS,116,36,13,130042.23726422185,2850.951022112775,1,1,1,1,1
S1909@upi,YBL,160,2,1,9071.530547961851,2200.843546606323,0,0,0,1,0
S1910@upi,ICICI,341,3,2,14095.766040401602,3807.6331029112885,0,0,1,1,0
S1911@upi,YBL,266,21,14,80674.94394809267,4063.0417752343355,1,1,0,1,1
S1912@upi,AXIS,308,33,16,62519.006094073826,1489.901178843689,1,1,0,1,1
S1913@upi,YBL,71,2,1,6044.525666041105,1033.7301540253666,0,0,0,0,0
S1914@upi,SBI,135,28,12,76649.47017959323,2141.356216330791,1,1,1,0,1
S1915@upi,YBL,62,22,14,58853.505690614584,3306.5925103270306,1,1,0,1,1
S1916@upi,SBI,69,2,1,5341.015518365574,3178.0222021250024,0,0,0,1,0
S1917@upi,HDFC,176,4,1,4473.614333640857,2263.1194290687145,0,0,0,1,0
S1918@upi,YBL,111,5,2,12466.516592799002,2950.4987512223397,0,0,0,0,0
S1919@upi,SBI,234,5,1,16518.154719239643,4876.8050509311615,0,0,1,1,0
S1920@upi,AXIS,145,5,1,20509.97323091545,3159.016154413635,0,0,0,1,0
S1921@upi,YBL,50,5,2,13629.87321104699,3638.8776226514515,0,0,1,0,0
S1922@upi,ICICI,27,3,1,13238.612511368436,4189.752199133694,0,0,1,1,0
S1923@upi,ICICI,190,2,1,8958.200150686991,1251.5932707259994,0,0,0,0,0
S1924@upi,YBL,222,3,1,8445.532575508398,1737.8943526303542,0,0,0,1,0
S1925@upi,YBL,60,17,12,72288.41595226843,2299.119475843388,1,1,0,0,1
S1926@upi,SBI,182,1,1,1395.3344469352733,2914.1243854973663,0,0,0,0,0
S1927@upi,AXIS,240,36,18,91726.64438064082,1262.0617822792108,1,1,0,0,1
S1928@upi,YBL,269,3,1,4229.627176479748,4709.4082781575435,0,0,1,1,0
S1929@upi,SBI,148,2,2,2757.3631234853756,3577.136746981735,0,0,1,0,0
S1930@upi,AXIS,58,1,2,3657.005058418837,1841.2207504259754,0,0,0,1,0
S1931@upi,HDFC,180,22,11,32937.89704814449,4248.147903904926,1,1,0,1,1
S1932@upi,YBL,96,2,1,3255.869783078472,1007.2978205505572,0,0,0,0,0
S1933@upi,ICICI,279,1,1,3315.6595954280942,3022.9292588638727,0,0,0,1,0
S1934@upi,AXIS,264,31,13,126118.65183382927,4146.358719824874,1,1,0,1,1
S1935@upi,YBL,123,2,1,4167.322567311194,2586.520300194839,0,0,0,0,0
S1936@upi,SBI,52,2,1,6299.404487498697,1136.865660530825,0,0,0,1,0
S1937@upi,ICICI,191,3,2,12826.614183211052,3037.351452232514,0,0,0,0,0
S1938@upi,SBI,346,5,1,6336.292289508445,2228.584789231234,0,0,0,1,0
S1939@upi,HDFC,230,1,2,3275.1196650283587,2328.0281468298635,0,0,0,1,0
S1940@upi,AXIS,77,3,1,5103.118337042041,1421.9631513015227,0,0,1,0,0
S1941@upi,SBI,113,1,2,1268.0698588279395,4200.425602999512,0,0,0,1,0
S1942@upi,YBL,156,4,1,19213.94312182744,3673.2081117852995,0,0,0,0,0
S1943@upi,ICICI,242,2,1,4866.150642011434,1891.4674526296649,0,0,0,0,0
S1944@upi,SBI,301,32,9,91946.97538138548,1105.9908575725096,1,1,0,0,1
S1945@upi,AXIS,174,2,2,3452.4941049393537,2691.3465395743765,0,0,0,0,0
S1946@upi,SBI,159,5,1,9098.011362307725,2857.22850902245,0,0,0,1,0
S1947@upi,SBI,342,19,16,93868.02421026008,3381.5190524975355,1,1,0,0,1
S1948@upi,HDFC,210,3,1,10125.286920451283,1800.3620423873358,0,0,0,0,0
S1949@upi,ICICI,141,3,2,13705.649805264002,3209.1453812275863,0,0,0,1,0
S1950@upi,SBI,131,4,1,5906.098152549667,2084.1563012432257,0,0,0,1,0
S1951@upi,SBI,62,3,1,10641.456274947568,4486.092291670831,0,0,0,1,0
S1952@upi,SBI,300,5,1,10561.477012939315,3763.736591926421,0,0,0,1,0
S1953@upi,AXIS,19,2,2,8121.766251413841,1164.7861642204095,0,0,0,1,0
S1954@upi,HDFC,125,16,8,70858.00419150645,3748.306364128008,1,1,1,1,1
S1955@upi,YBL,219,4,2,16389.442882235824,2894.389323131076,0,0,0,1,0
S1956@upi,HDFC,35,1,2,2829.2202974704255,4168.988922341894,0,0,0,0,0
S1957@upi,AXIS,24,2,1,8223.803764229346,1269.77221240201,0,0,0,0,0
S1958@upi,HDFC,47,4,1,11877.725497584208,4076.9246543217205,0,0,1,1,0
S1959@upi,SBI,272,2,2,5439.841741207692,4680.953832734632,0,0,1,0,0
S1960@upi,AXIS,175,27,16,120754.67706201145,3763.9398393263564,1,1,0,0,1
S1961@upi,ICICI,250,5,2,13680.632406516595,3198.6000853069318,0,0,0,1,0
S1962@upi,YBL,8,1,1,2842.5007326841446,3123.1072547736735,0,0,0,0,0
S1963@upi,HDFC,346,35,10,63330.44852056583,2778.5981512513035,1,1,0,1,1
S1964@upi,HDFC,62,19,9,56914.352456963,4726.6844752647785,1,1,0,0,1
S1965@upi,SBI,226,4,1,9271.812574363728,4055.6440274429765,0,0,1,1,0
S1966@upi,AXIS,295,5,1,9714.08173298859,2142.4841513815168,0,0,0,1,0
S1967@upi,AXIS,251,5,2,23459.39529686654,1451.6695646994613,0,0,0,1,0
S1968@upi,YBL,307,23,10,104401.04152215764,4930.665872628315,1,1,0,0,1
S1969@upi,YBL,246,39,10,160036.01961932058,1223.072830250742,1,1,0,1,1
S1970@upi,SBI,151,4,1,14015.129580420782,2359.9948425010734,0,0,0,0,0
S1971@upi,SBI,345,3,1,3230.824056586348,2019.1688913210935,0,0,0,0,0
S1972@upi,ICICI,296,1,2,1373.1020554507495,2827.3530010989466,0,0,0,0,0
S1973@upi,YBL,157,3,1,7113.04020826159,3185.0551021950923,0,0,0,1,0
S1974@upi,HDFC,341,5,1,20126.044010405138,3789.049145709926,0,0,0,0,0
S1975@upi,HDFC,35,5,2,7839.190432000003,2433.9284861088418,0,0,0,1,0
S1976@upi,YBL,119,3,2,9734.90879445564,1047.3589993234382,0,0,0,0,0
S1977@upi,SBI,79,3,1,14579.821325002016,2332.8538555537034,0,0,1,1,0
S1978@upi,ICICI,200,2,2,3292.479444346699,2053.376780036579,0,0,0,0,0
S1979@upi,HDFC,20,26,16,75531.6195277398,2911.82172423416,1,1,0,1,1
S1980@upi,SBI,301,4,2,17326.66549339497,2471.545585833761,0,0,1,1,0
S1981@upi,YBL,242,22,9,34772.60020066882,1853.050267116684,1,1,1,1,1
S1982@upi,SBI,176,5,2,21254.35679470517,3211.8118796933168,0,0,1,0,0
S1983@upi,AXIS,83,4,1,12281.864960946632,2511.9505768681647,0,0,1,0,0
S1984@upi,ICICI,83,1,2,4462.63003137389,2778.433003897185,0,0,1,0,0
S1985@upi,YBL,53,4,1,14537.908208867626,3627.666067395803,0,0,0,1,0
S1986@upi,SBI,359,1,1,1336.5138421460329,3754.656784867372,0,0,0,0,0
S1987@upi,HDFC,294,4,2,19269.454902891015,4917.035137770641,0,0,0,0,0
S1988@upi,ICICI,96,3,2,4826.93837723885,4184.7278169079855,0,0,1,0,0
S1989@upi,AXIS,154,3,2,11165.737664242588,1587.7307490100775,0,0,0,0,0
S1990@upi,SBI,35,36,16,77667.41106652016,3729.6713318332527,1,1,0,0,1
S1991@upi,HDFC,218,5,1,21324.787332680025,3454.5322080149394,0,0,0,1,0
S1992@upi,AXIS,322,2,2,5242.457124958137,1814.5598880019397,0,0,0,0,0
S1993@upi,ICICI,226,3,1,6037.513524631173,4882.959222605192,0,0,0,0,0
S1994@upi,HDFC,277,4,2,15000.55499367045,2334.121938483644,0,0,1,0,0
S1995@upi,ICICI,170,4,2,19427.56546756931,1189.888140103806,0,0,0,0,0
S1996@upi,SBI,201,33,19,57815.43132437316,4466.3263308645855,1,1,0,0,1
S1997@upi,AXIS,270,1,1,1346.3345302682856,4472.954179636815,0,0,0,1,0
S1998@upi,YBL,52,5,1,22197.08036450375,3347.2902461061603,0,0,1,0,0
S1999@upi,YBL,98,5,1,21750.411852747355,4709.137046572776,0,0,0,0,0
S2000@upi,ICICI,215,2,2,8862.408737205249,4322.364923523964,0,0,0,1,0
S2001@upi,YBL,186,5,1,6570.055743187857,3955.84417130258,0,0,0,0,0
S2002@upi,YBL,28,5,1,10253.447481205269,4737.352123337036,0,0,0,1,0
S2003@upi,ICICI,112,3,2,6294.186368610688,3664.1509768793594,0,0,1,0,0
S2004@upi,ICICI,270,35,13,115446.03651008096,2047.7902331262335,1,1,0,0,1
S2005@upi,YBL,199,5,1,16258.683916499213,1704.2611250772993,0,0,1,1,0
S2006@upi,YBL,120,3,2,10638.544214234655,4752.204294540079,0,0,0,1,0
S2007@upi,YBL,259,19,14,73732.68472182023,3075.845161580243,1,1,0,0,1
S2008@upi,HDFC,273,4,2,17400.70129944499,3480.7636709578405,0,0,0,0,0
S2009@upi,YBL,302,1,1,1828.6250657515634,2475.5555946394134,0,0,0,0,0
S2010@upi,YBL,109,20,15,32067.923105060516,3904.496031244429,1,1,0,0,1
S2011@upi,AXIS,189,1,2,3767.876083604113,4630.160116389217,0,0,0,0,0
S2012@upi,AXIS,241,5,1,15545.632441183769,4737.417775923926,0,0,0,1,0
S2013@upi,YBL,238,30,19,124402.79832517772,2502.1264946097185,1,1,1,1,1
S2014@upi,YBL,234,4,2,16839.808628334184,4695.281379404614,0,0,0,1,0
S2015@upi,AXIS,116,1,2,3481.775495653581,4230.402383325098,0,0,1,1,0
S2016@upi,YBL,291,2,2,5105.511062815578,3056.590584033827,0,0,0,1,0
S2017@upi,YBL,212,3,1,13742.721231229782,4279.417393375856,0,0,1,0,0
S2018@upi,SBI,267,4,1,13309.622426591686,1668.6682442742517,0,0,1,0,0
S2019@upi,YBL,244,22,14,53841.52275096263,1337.5808524196823,1,1,0,1,1
S2020@upi,HDFC,28,3,2,5382.106993111127,3475.423076763648,0,0,0,0,0
S2021@upi,AXIS,230,1,1,3610.235791684977,2304.024312895861,0,0,1,0,0
S2022@upi,YBL,180,4,2,5777.907873820322,4075.2657697025634,0,0,0,1,0
S2023@upi,ICICI,226,24,11,99056.93582633704,4838.290707776294,1,1,0,1,1
S2024@upi,HDFC,286,2,1,6727.432068046531,3900.802083168898,0,0,0,0,0
S2025@upi,AXIS,247,4,2,19695.59378531792,1076.4406512130904,0,0,0,1,0
S2026@upi,SBI,104,23,15,53192.23736986375,3803.0675756285323,1,1,0,1,1
S2027@upi,SBI,313,1,2,1910.183347236456,2350.1258979393374,0,0,0,0,0
S2028@upi,ICICI,288,2,2,6755.62908044294,1886.0915713503741,0,0,0,0,0
S2029@upi,HDFC,70,39,18,149571.8118643495,3831.4297657367815,1,1,1,0,1
S2030@upi,YBL,166,2,2,7297.21197847292,1619.5728169077595,0,0,0,0,0
S2031@upi,ICICI,171,1,1,1467.7256609290073,4454.605702779017,0,0,1,0,0
S2032@upi,HDFC,302,36,15,123296.36119680211,2469.845595767498,1,1,0,1,1
S2033@upi,HDFC,243,2,1,7689.292126769301,2717.5114372107246,0,0,0,0,0
S2034@upi,HDFC,110,36,19,87237.43141251868,3031.0565012630386,1,1,0,1,1
S2035@upi,AXIS,299,1,1,2360.7248710714084,2317.8405879791926,0,0,1,1,0
S2036@upi,AXIS,280,3,1,10318.853765790338,2422.383783911323,0,0,0,0,0
S2037@upi,SBI,41,32,16,35241.36242675681,3010.2727368405967,1,1,1,0,1
S2038@upi,ICICI,104,33,10,135551.74987828956,1676.6376008894072,1,1,1,1,1
S2039@upi,YBL,71,3,1,3126.116732801847,3940.9123047325143,0,0,0,1,0
S2040@upi,YBL,113,3,2,6815.720183292062,4383.182321226009,0,0,0,1,0
S2041@upi,SBI,364,3,2,5880.087284767375,2994.9611969969483,0,0,0,1,0
S2042@upi,SBI,238,19,10,62410.51398853741,4432.566197379537,1,1,0,0,1
S2043@upi,AXIS,112,5,1,10124.267737641703,3129.6106909055284,0,0,0,1,0
S2044@upi,SBI,116,5,1,16262.158352690441,4204.85350447772,0,0,0,0,0
S2045@upi,ICICI,169,1,1,2725.1024817951843,4630.113699743144,0,0,1,0,0
S2046@upi,AXIS,43,1,1,3595.4087561638253,4571.156413897519,0,0,0,1,0
S2047@upi,ICICI,228,32,14,102668.22224676333,1387.0113515726866,1,1,0,0,1
S2048@upi,SBI,259,3,2,4223.080534896564,2179.026793113181,0,0,1,1,0
S2049@upi,YBL,54,4,1,17872.15814844695,1131.0104373766135,0,0,0,0,0
S2050@upi,HDFC,67,3,1,11428.678757469868,4015.28758285413,0,0,1,1,0
S2051@upi,YBL,101,1,2,2898.579764210599,1131.698503491085,0,0,0,1,0
S2052@upi,SBI,161,2,1,3700.9918131319246,3234.767857821559,0,0,0,1,0
S2053@upi,AXIS,232,21,16,38572.72020916293,1907.178613705899,1,1,1,1,1
S2054@upi,SBI,35,2,2,7077.534805920073,2966.6685717046453,0,0,1,0,0
S2055@upi,HDFC,32,4,1,5824.954800504543,1585.8950694865885,0,0,0,0,0
S2056@upi,YBL,277,5,2,17188.521657222063,1956.7535490722819,0,0,0,1,0
S2057@upi,AXIS,336,3,2,7769.381048431094,1153.8183061913637,0,0,0,1,0
S2058@upi,SBI,158,3,1,12691.423904798028,2284.3411948583225,0,0,0,1,0
S2059@upi,YBL,166,1,1,3210.1331173483886,2945.421503384274,0,0,0,0,0
S2060@upi,HDFC,352,34,17,154529.5336166352,4969.537130117558,1,1,1,1,1
S2061@upi,HDFC,22,29,12,131042.96302877425,1560.9158436506632,1,1,0,0,1
S2062@upi,HDFC,66,4,1,10156.745805193767,3170.105932664645,0,0,1,0,0
S2063@upi,YBL,250,17,8,46366.51072211542,3371.765678704001,1,1,0,1,1
S2064@upi,ICICI,183,17,12,66107.3563280867,2117.3861493777863,1,1,1,0,1
S2065@upi,AXIS,88,32,14,53144.44280780683,1235.5713789671775,1,1,1,0,1
S2066@upi,ICICI,355,2,2,7212.504336817686,4181.289670465216,0,0,0,1,0
S2067@upi,ICICI,218,4,2,18091.593736632407,3739.094604812127,0,0,0,1,0
S2068@upi,SBI,215,30,14,62745.627551329024,4198.555110294084,1,1,0,0,1
S2069@upi,AXIS,98,1,1,3313.93266613567,2178.7259012241675,0,0,0,0,0
S2070@upi,ICICI,111,5,2,18398.490786863407,4610.315622995866,0,0,0,1,0
S2071@upi,HDFC,50,36,8,36932.597168833294,2276.8686116590375,1,1,1,1,1
S2072@upi,AXIS,345,38,13,174287.6299368125,4112.954915183816,1,1,0,1,1
S2073@upi,AXIS,351,4,2,6498.398201182521,3208.40632914361,0,0,0,0,0
S2074@upi,ICICI,345,39,15,51832.14022609677,1331.367596075772,1,1,0,0,1
S2075@upi,HDFC,300,4,2,15248.931471513328,1320.1585935031237,0,0,0,1,0
S2076@upi,HDFC,355,5,2,6561.664556397498,1013.7221306263995,0,0,1,1,0
S2077@upi,HDFC,150,5,1,21288.63941297028,4002.8375679264313,0,0,1,1,0
S2078@upi,ICICI,168,3,1,6417.601588938202,4226.834434756957,0,0,0,0,0
S2079@upi,SBI,162,4,2,9340.457116116519,4881.738831504661,0,0,0,0,0
S2080@upi,HDFC,78,5,1,7792.525387139132,4094.0125025370453,0,0,0,0,0
S2081@upi,SBI,17,36,8,171127.1166281918,3439.614574937858,1,1,0,0,1
S2082@upi,YBL,112,3,2,10534.259064334956,4156.353378952086,0,0,0,0,0
S2083@upi,SBI,310,4,2,12816.319538536083,3930.253636178265,0,0,0,0,0
S2084@upi,AXIS,361,39,10,59884.1715785909,3804.0906003796717,1,1,0,1,1
S2085@upi,SBI,286,3,2,4960.911098200455,1210.6965115283983,0,0,0,1,0
S2086@upi,HDFC,264,4,2,12929.476214045015,4951.991984951232,0,0,0,0,0
S2087@upi,ICICI,262,5,1,17318.76551876891,4633.01762113974,0,0,0,0,0
S2088@upi,YBL,168,4,1,8778.95937684111,4427.295115949665,0,0,0,1,0
S2089@upi,SBI,349,2,1,9264.2792397308,1233.2439883824077,0,0,0,0,0
S2090@upi,HDFC,18,3,1,14546.710390049175,1313.9813255619028,0,0,0,0,0
S2091@upi,SBI,260,3,2,3825.1898086600117,4140.155836316975,0,0,1,0,0
S2092@upi,ICICI,115,1,2,1625.4865691433197,1450.3097181945673,0,0,0,1,0
S2093@upi,HDFC,213,3,2,3703.485549473898,1803.997751117452,0,0,1,0,0
S2094@upi,SBI,19,4,2,18535.124202490566,3164.786242751828,0,0,1,0,0
S2095@upi,AXIS,307,17,16,75367.96628101416,3628.7234653777737,1,1,0,1,1
S2096@upi,SBI,30,2,1,8475.638442886411,2023.7453493745115,0,0,0,1,0
S2097@upi,YBL,20,5,1,6004.74573612316,3967.402280924893,0,0,0,0,0
S2098@upi,AXIS,8,22,13,59418.38900852153,4613.004682298955,1,1,0,0,1
S2099@upi,YBL,87,5,2,8579.63105272788,3920.0755843561315,0,0,0,0,0
S2100@upi,ICICI,70,3,1,7802.17262327733,1337.9516972424033,0,0,0,1,0
S2101@upi,HDFC,177,2,1,7362.537090356996,3426.711915877253,0,0,0,1,0
S2102@upi,AXIS,173,27,9,112305.89594879685,4490.196214476682,1,1,0,1,1
S2103@upi,AXIS,350,1,1,3976.9981144944772,2586.6939242010058,0,0,0,0,0
S2104@upi,ICICI,208,1,2,2578.6735216938214,1495.2629567370418,0,0,0,0,0
S2105@upi,HDFC,107,1,2,3409.8562308659725,4840.772662767069,0,0,0,0,0
S2106@upi,ICICI,93,33,14,134411.74294258055,2154.0095702429803,1,1,1,0,1
S2107@upi,AXIS,239,4,2,9779.866364735723,1644.0655289142105,0,0,0,0,0
S2108@upi,ICICI,254,4,2,16463.526361905508,4386.714858214675,0,0,0,1,0
S2109@upi,HDFC,349,18,16,23175.751117689957,2367.909852956238,1,1,0,1,1
S2110@upi,YBL,329,1,2,3237.532068262361,4968.730299632734,0,0,0,1,0
S2111@upi,HDFC,268,5,2,11699.340083471945,3131.4746174901475,0,0,0,0,0
S2112@upi,SBI,59,1,1,4515.486261317488,3892.6880985210178,0,0,0,0,0
S2113@upi,HDFC,303,3,1,13142.038980008354,1821.7510038718128,0,0,0,0,0
S2114@upi,YBL,44,3,1,7637.900226941506,1105.2010081552837,0,0,0,0,0
S2115@upi,SBI,56,1,1,3601.208681137585,4248.032548044102,0,0,0,0,0
S2116@upi,ICICI,169,16,15,23856.60817729456,4478.091874492222,1,1,1,0,1
S2117@upi,AXIS,248,1,2,2127.355333032877,1976.8612612814431,0,0,0,0,0
